season,round,constructor,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos
1962,8,lola,19.0,0,4,19.0,0.0,4.0
1962,8,porsche,18.0,1,5,17.0,1.0,6.0
1962,8,ferrari,18.0,0,6,18.0,0.0,5.0
1962,8,brabham,3.0,0,7,0.0,0.0,12.0
1962,8,lotus-brm,1.0,0,8,0.0,0.0,8.0
1962,8,emeryson,0.0,0,9,0.0,0.0,7.0
1962,8,enb,0.0,0,10,0.0,0.0,9.0
1962,8,cooper,0.0,0,11,0.0,0.0,10.0
1962,8,team_lotus,0.0,0,12,0.0,0.0,11.0
1962,8,gilby,0.0,0,13,0.0,0.0,13.0
1962,8,de_tomaso-alfa_romeo,0.0,0,14,0.0,0.0,14.0
1962,8,de_tomaso-osca,0.0,0,15,0.0,0.0,15.0
1962,8,tomaso,0.0,0,16,0.0,0.0,16.0
1962,8,lotus-borgward,0.0,0,17,0.0,0.0,17.0
1962,9,brm,42.0,4,1,39.0,3.0,1.0
1962,9,lotus-climax,36.0,3,2,36.0,3.0,2.0
1962,9,cooper-climax,29.0,1,3,27.0,1.0,3.0
1962,9,lola,19.0,0,4,19.0,0.0,4.0
1962,9,porsche,18.0,1,5,18.0,1.0,5.0
1962,9,ferrari,18.0,0,6,18.0,0.0,6.0
1962,9,brabham,6.0,0,7,3.0,0.0,7.0
1962,9,lotus-brm,1.0,0,8,1.0,0.0,8.0
1962,9,emeryson,0.0,0,9,0.0,0.0,9.0
1962,9,enb,0.0,0,10,0.0,0.0,10.0
1962,9,cooper,0.0,0,11,0.0,0.0,11.0
1962,9,lds,0.0,0,12,0.0,0.0,0.0
1962,9,cooper-alfa_romeo,0.0,0,13,0.0,0.0,0.0
1962,9,team_lotus,0.0,0,14,0.0,0.0,12.0
1962,9,gilby,0.0,0,15,0.0,0.0,13.0
1962,9,de_tomaso-alfa_romeo,0.0,0,16,0.0,0.0,14.0
1962,9,de_tomaso-osca,0.0,0,17,0.0,0.0,15.0
1962,9,tomaso,0.0,0,18,0.0,0.0,16.0
1962,9,lotus-borgward,0.0,0,19,0.0,0.0,17.0
1963,1,brm,9.0,1,1,0.0,0.0,0.0
1963,1,cooper-climax,4.0,0,2,0.0,0.0,0.0
1963,1,ferrari,3.0,0,3,0.0,0.0,0.0
1963,1,lotus-climax,1.0,0,4,0.0,0.0,0.0
1963,1,lotus-brm,0.0,0,5,0.0,0.0,0.0
1963,1,lola,0.0,0,6,0.0,0.0,0.0
1963,1,brabham,0.0,0,7,0.0,0.0,0.0
1963,1,ats,0.0,0,8,0.0,0.0,0.0
1963,1,scirocco,0.0,0,9,0.0,0.0,0.0
1963,1,tomaso,0.0,0,10,0.0,0.0,0.0
1963,1,porsche,0.0,0,11,0.0,0.0,0.0
1963,2,brm,12.0,1,1,9.0,1.0,1.0
1963,2,lotus-climax,10.0,1,2,1.0,0.0,4.0
1963,2,cooper-climax,10.0,0,3,4.0,0.0,2.0
1963,2,brabham,4.0,0,4,0.0,0.0,7.0
1963,2,ferrari,3.0,0,5,3.0,0.0,3.0
1963,2,porsche,1.0,0,6,0.0,0.0,11.0
1963,2,scirocco,0.0,0,7,0.0,0.0,9.0
1963,2,lotus-brm,0.0,0,8,0.0,0.0,5.0
1963,2,lola,0.0,0,9,0.0,0.0,6.0
1963,2,ats,0.0,0,10,0.0,0.0,8.0
1963,2,brp,0.0,0,11,0.0,0.0,0.0
1963,2,tomaso,0.0,0,12,0.0,0.0,10.0
1963,3,lotus-climax,19.0,2,1,10.0,1.0,2.0
1963,3,brm,14.0,1,2,12.0,1.0,1.0
1963,3,cooper-climax,10.0,0,3,10.0,0.0,3.0
1963,3,brabham,10.0,0,4,4.0,0.0,4.0
1963,3,ferrari,7.0,0,5,3.0,0.0,5.0
1963,3,brp,3.0,0,6,0.0,0.0,11.0
1963,3,porsche,1.0,0,7,1.0,0.0,6.0
1963,3,lotus-brm,0.0,0,8,0.0,0.0,8.0
1963,3,scirocco,0.0,0,9,0.0,0.0,7.0
1963,3,lola,0.0,0,10,0.0,0.0,9.0
1963,3,ats,0.0,0,11,0.0,0.0,10.0
1963,3,tomaso,0.0,0,12,0.0,0.0,12.0
1963,4,lotus-climax,28.0,3,1,19.0,2.0,1.0
1963,4,cooper-climax,16.0,0,2,10.0,0.0,3.0
1963,4,brm,14.0,1,3,14.0,1.0,2.0
1963,4,brabham,13.0,0,4,10.0,0.0,4.0
1963,4,ferrari,7.0,0,5,7.0,0.0,5.0
1963,4,brp,3.0,0,6,3.0,0.0,6.0
1963,4,lotus-brm,1.0,0,7,0.0,0.0,8.0
1963,4,porsche,1.0,0,8,1.0,0.0,7.0
1963,4,lola,0.0,0,9,0.0,0.0,10.0
1963,4,scirocco,0.0,0,10,0.0,0.0,9.0
1963,4,ats,0.0,0,11,0.0,0.0,11.0
1963,4,tomaso,0.0,0,12,0.0,0.0,12.0
1963,5,lotus-climax,37.0,4,1,28.0,3.0,1.0
1963,5,brm,18.0,1,2,14.0,1.0,3.0
1963,5,cooper-climax,16.0,0,3,16.0,0.0,2.0
1963,5,brabham,13.0,0,4,13.0,0.0,4.0
1963,5,ferrari,13.0,0,5,7.0,0.0,5.0
1963,5,brp,3.0,0,6,3.0,0.0,6.0
1963,5,lotus-brm,2.0,0,7,1.0,0.0,7.0
1963,5,porsche,1.0,0,8,1.0,0.0,8.0
1963,5,lola,0.0,0,9,0.0,0.0,9.0
1963,5,scirocco,0.0,0,10,0.0,0.0,10.0
1963,5,ats,0.0,0,11,0.0,0.0,11.0
1963,5,gilby,0.0,0,12,0.0,0.0,0.0
1963,5,tomaso,0.0,0,13,0.0,0.0,12.0
1963,6,lotus-climax,43.0,4,1,37.0,4.0,1.0
1963,6,brm,22.0,1,2,18.0,1.0,2.0
1963,6,ferrari,22.0,1,3,13.0,0.0,5.0
1963,6,cooper-climax,17.0,0,4,16.0,0.0,3.0
1963,6,brabham,13.0,0,5,13.0,0.0,4.0
1963,6,porsche,4.0,0,6,1.0,0.0,8.0
1963,6,lotus-brm,4.0,0,7,2.0,0.0,7.0
1963,6,brp,3.0,0,8,3.0,0.0,6.0
1963,6,lola,0.0,0,9,0.0,0.0,9.0
1963,6,scirocco,0.0,0,10,0.0,0.0,10.0
1963,6,ats,0.0,0,11,0.0,0.0,11.0
1963,6,gilby,0.0,0,12,0.0,0.0,12.0
1963,6,tomaso,0.0,0,13,0.0,0.0,13.0
1963,6,lotus-borgward,0.0,0,14,0.0,0.0,0.0
1963,7,lotus-climax,51.0,5,1,43.0,4.0,1.0
1963,7,brm,28.0,1,2,22.0,1.0,2.0
1963,7,ferrari,22.0,1,3,22.0,1.0,3.0
1963,7,cooper-climax,21.0,0,4,17.0,0.0,4.0
1963,7,brabham,15.0,0,5,13.0,0.0,5.0
1963,7,brp,6.0,0,6,3.0,0.0,8.0
1963,7,porsche,4.0,0,7,4.0,0.0,6.0
1963,7,lotus-brm,4.0,0,8,4.0,0.0,7.0
1963,7,lola,0.0,0,9,0.0,0.0,9.0
1963,7,scirocco,0.0,0,10,0.0,0.0,10.0
1963,7,ats,0.0,0,11,0.0,0.0,11.0
1963,7,gilby,0.0,0,12,0.0,0.0,12.0
1963,7,tomaso,0.0,0,13,0.0,0.0,13.0
1963,7,cooper-maserati,0.0,0,14,0.0,0.0,0.0
1963,7,lotus-borgward,0.0,0,15,0.0,0.0,14.0
1963,7,de_tomaso-ferrari,0.0,0,16,0.0,0.0,0.0
1963,7,lotus-maserati,0.0,0,17,0.0,0.0,0.0
1963,8,lotus-climax,51.0,5,1,51.0,5.0,1.0
1963,8,brm,35.0,2,2,28.0,1.0,2.0
1963,8,ferrari,24.0,1,3,22.0,1.0,3.0
1963,8,cooper-climax,21.0,0,4,21.0,0.0,4.0
1963,8,brabham,18.0,0,5,15.0,0.0,5.0
1963,8,brp,6.0,0,6,6.0,0.0,6.0
1963,8,porsche,5.0,0,7,4.0,0.0,7.0
1963,8,lotus-brm,4.0,0,8,4.0,0.0,8.0
1963,8,lola,0.0,0,9,0.0,0.0,9.0
1963,8,stebro,0.0,0,10,0.0,0.0,0.0
1963,8,scirocco,0.0,0,11,0.0,0.0,10.0
1963,8,ats,0.0,0,12,0.0,0.0,11.0
1963,8,gilby,0.0,0,13,0.0,0.0,12.0
1963,8,tomaso,0.0,0,14,0.0,0.0,13.0
1963,8,cooper-maserati,0.0,0,15,0.0,0.0,14.0
1963,8,lotus-borgward,0.0,0,16,0.0,0.0,15.0
1963,8,de_tomaso-ferrari,0.0,0,17,0.0,0.0,16.0
1963,8,lotus-maserati,0.0,0,18,0.0,0.0,17.0
1963,9,lotus-climax,54.0,6,1,51.0,5.0,1.0
1963,9,brm,36.0,2,2,35.0,2.0,2.0
1963,9,ferrari,24.0,1,3,24.0,1.0,3.0
1963,9,brabham,24.0,0,4,18.0,0.0,5.0
1963,9,cooper-climax,23.0,0,5,21.0,0.0,4.0
1963,9,brp,6.0,0,6,6.0,0.0,6.0
1963,9,porsche,5.0,0,7,5.0,0.0,7.0
1963,9,lotus-brm,4.0,0,8,4.0,0.0,8.0
1963,9,lola,0.0,0,9,0.0,0.0,9.0
1963,9,stebro,0.0,0,10,0.0,0.0,10.0
1963,9,scirocco,0.0,0,11,0.0,0.0,11.0
1963,9,ats,0.0,0,12,0.0,0.0,12.0
1963,9,gilby,0.0,0,13,0.0,0.0,13.0
1963,9,tomaso,0.0,0,14,0.0,0.0,14.0
1963,9,team_lotus,0.0,0,15,0.0,0.0,0.0
1963,9,cooper-maserati,0.0,0,16,0.0,0.0,15.0
1963,9,lotus-borgward,0.0,0,17,0.0,0.0,16.0
1963,9,de_tomaso-ferrari,0.0,0,18,0.0,0.0,17.0
1963,9,lotus-maserati,0.0,0,19,0.0,0.0,18.0
1963,10,lotus-climax,54.0,7,1,54.0,6.0,1.0
1963,10,brm,36.0,2,2,36.0,2.0,2.0
1963,10,brabham,28.0,0,3,24.0,0.0,4.0
1963,10,ferrari,26.0,1,4,24.0,1.0,3.0
1963,10,cooper-climax,25.0,0,5,23.0,0.0,5.0
1963,10,brp,6.0,0,6,6.0,0.0,6.0
1963,10,porsche,5.0,0,7,5.0,0.0,7.0
1963,10,lotus-brm,4.0,0,8,4.0,0.0,8.0
1963,10,lola,0.0,0,9,0.0,0.0,9.0
1963,10,stebro,0.0,0,10,0.0,0.0,10.0
1963,10,scirocco,0.0,0,11,0.0,0.0,11.0
1963,10,ats,0.0,0,12,0.0,0.0,12.0
1963,10,lds,0.0,0,13,0.0,0.0,0.0
1963,10,cooper-maserati,0.0,0,14,0.0,0.0,16.0
1963,10,lotus-ford,0.0,0,15,0.0,0.0,0.0
1963,10,alfa,0.0,0,16,0.0,0.0,0.0
1963,10,gilby,0.0,0,17,0.0,0.0,13.0
1963,10,tomaso,0.0,0,18,0.0,0.0,14.0
1963,10,team_lotus,0.0,0,19,0.0,0.0,15.0
1963,10,lotus-borgward,0.0,0,20,0.0,0.0,17.0
1963,10,de_tomaso-ferrari,0.0,0,21,0.0,0.0,18.0
1963,10,lotus-maserati,0.0,0,22,0.0,0.0,19.0
1964,1,brm,9.0,1,1,0.0,0.0,0.0
1964,1,lotus-climax,4.0,0,2,0.0,0.0,0.0
1964,1,cooper-climax,2.0,0,3,0.0,0.0,0.0
1964,1,lotus-brm,1.0,0,4,0.0,0.0,0.0
1964,1,brabham-climax,0.0,0,5,0.0,0.0,0.0
1964,1,ferrari,0.0,0,6,0.0,0.0,0.0
1964,1,brp,0.0,0,7,0.0,0.0,0.0
1964,1,scirocco,0.0,0,8,0.0,0.0,0.0
1964,2,lotus-climax,13.0,1,1,4.0,0.0,2.0
1964,2,brm,12.0,1,2,9.0,1.0,1.0
1964,2,ferrari,6.0,0,3,0.0,0.0,6.0
1964,2,lotus-brm,3.0,0,4,1.0,0.0,4.0
1964,2,cooper-climax,2.0,0,5,2.0,0.0,3.0
1964,2,brabham-climax,1.0,0,6,0.0,0.0,5.0
1964,2,brabham-brm,0.0,0,7,0.0,0.0,0.0
1964,2,brp,0.0,0,8,0.0,0.0,7.0
1964,2,porsche,0.0,0,9,0.0,0.0,0.0
1964,2,scirocco,0.0,0,10,0.0,0.0,8.0
1964,3,lotus-climax,22.0,2,1,13.0,1.0,1.0
1964,3,brm,15.0,1,2,12.0,1.0,2.0
1964,3,cooper-climax,8.0,0,3,2.0,0.0,5.0
1964,3,ferrari,6.0,0,4,6.0,0.0,3.0
1964,3,brabham-climax,5.0,0,5,1.0,0.0,6.0
1964,3,lotus-brm,3.0,0,6,3.0,0.0,4.0
1964,3,brp,0.0,0,7,0.0,0.0,8.0
1964,3,brabham-brm,0.0,0,8,0.0,0.0,7.0
1964,3,scirocco,0.0,0,9,0.0,0.0,10.0
1964,3,porsche,0.0,0,10,0.0,0.0,9.0
1964,4,lotus-climax,25.0,2,1,22.0,2.0,1.0
1964,4,brm,21.0,1,2,15.0,1.0,2.0
1964,4,brabham-climax,14.0,1,3,5.0,0.0,5.0
1964,4,cooper-climax,9.0,0,4,8.0,0.0,3.0
1964,4,ferrari,6.0,0,5,6.0,0.0,4.0
1964,4,lotus-brm,3.0,0,6,3.0,0.0,6.0
1964,4,brp,0.0,0,7,0.0,0.0,7.0
1964,4,brabham-brm,0.0,0,8,0.0,0.0,8.0
1964,4,scirocco,0.0,0,9,0.0,0.0,9.0
1964,4,porsche,0.0,0,10,0.0,0.0,10.0
1964,5,lotus-climax,34.0,3,1,25.0,2.0,1.0
1964,5,brm,27.0,1,2,21.0,1.0,2.0
1964,5,brabham-climax,17.0,1,3,14.0,1.0,3.0
1964,5,ferrari,10.0,0,4,6.0,0.0,5.0
1964,5,cooper-climax,10.0,0,5,9.0,0.0,4.0
1964,5,lotus-brm,3.0,0,6,3.0,0.0,6.0
1964,5,brp,0.0,0,7,0.0,0.0,7.0
1964,5,brabham-brm,0.0,0,8,0.0,0.0,8.0
1964,5,scirocco,0.0,0,9,0.0,0.0,9.0
1964,5,porsche,0.0,0,10,0.0,0.0,10.0
1964,5,brabham-ford,0.0,0,11,0.0,0.0,0.0
1964,6,lotus-climax,34.0,3,1,34.0,3.0,1.0
1964,6,brm,33.0,1,2,27.0,1.0,2.0
1964,6,ferrari,19.0,1,3,10.0,0.0,4.0
1964,6,brabham-climax,17.0,1,4,17.0,1.0,3.0
1964,6,cooper-climax,10.0,0,5,10.0,0.0,5.0
1964,6,brabham-brm,3.0,0,6,0.0,0.0,8.0
1964,6,lotus-brm,3.0,0,7,3.0,0.0,6.0
1964,6,brp,0.0,0,8,0.0,0.0,7.0
1964,6,honda,0.0,0,9,0.0,0.0,0.0
1964,6,scirocco,0.0,0,10,0.0,0.0,9.0
1964,6,porsche,0.0,0,11,0.0,0.0,10.0
1964,6,brabham-ford,0.0,0,12,0.0,0.0,11.0
1964,7,brm,36.0,1,1,33.0,1.0,2.0
1964,7,lotus-climax,34.0,3,2,34.0,3.0,1.0
1964,7,ferrari,28.0,2,3,19.0,1.0,3.0
1964,7,brabham-climax,21.0,1,4,17.0,1.0,4.0
1964,7,cooper-climax,10.0,0,5,10.0,0.0,5.0
1964,7,brabham-brm,3.0,0,6,3.0,0.0,6.0
1964,7,lotus-brm,3.0,0,7,3.0,0.0,7.0
1964,7,brp,2.0,0,8,0.0,0.0,8.0
1964,7,honda,0.0,0,9,0.0,0.0,9.0
1964,7,scirocco,0.0,0,10,0.0,0.0,10.0
1964,7,porsche,0.0,0,11,0.0,0.0,11.0
1964,7,brabham-ford,0.0,0,12,0.0,0.0,12.0
1964,8,ferrari,37.0,3,1,28.0,2.0,3.0
1964,8,brm,36.0,1,2,36.0,1.0,1.0
1964,8,lotus-climax,35.0,3,3,34.0,3.0,2.0
1964,8,brabham-climax,21.0,1,4,21.0,1.0,4.0
1964,8,cooper-climax,16.0,0,5,10.0,0.0,5.0
1964,8,brp,4.0,0,6,2.0,0.0,8.0
1964,8,brabham-brm,3.0,0,7,3.0,0.0,6.0
1964,8,lotus-brm,3.0,0,8,3.0,0.0,7.0
1964,8,honda,0.0,0,9,0.0,0.0,9.0
1964,8,scirocco,0.0,0,10,0.0,0.0,10.0
1964,8,derrington,0.0,0,11,0.0,0.0,0.0
1964,8,porsche,0.0,0,12,0.0,0.0,11.0
1964,8,brabham-ford,0.0,0,13,0.0,0.0,12.0
1964,9,ferrari,43.0,3,1,37.0,3.0,1.0
1964,9,brm,42.0,2,2,36.0,1.0,2.0
1964,9,lotus-climax,36.0,3,3,35.0,3.0,3.0
1964,9,brabham-climax,21.0,1,4,21.0,1.0,4.0
1964,9,cooper-climax,16.0,0,5,16.0,0.0,5.0
1964,9,brabham-brm,7.0,0,6,3.0,0.0,7.0
1964,9,brp,5.0,0,7,4.0,0.0,6.0
1964,9,lotus-brm,3.0,0,8,3.0,0.0,8.0
1964,9,honda,0.0,0,9,0.0,0.0,9.0
1964,9,scirocco,0.0,0,10,0.0,0.0,10.0
1964,9,derrington,0.0,0,11,0.0,0.0,11.0
1964,9,porsche,0.0,0,12,0.0,0.0,12.0
1964,9,brabham-ford,0.0,0,13,0.0,0.0,13.0
1964,10,ferrari,45.0,3,1,43.0,3.0,1.0
1964,10,brm,42.0,2,2,42.0,2.0,2.0
1964,10,lotus-climax,37.0,3,3,36.0,3.0,3.0
1964,10,brabham-climax,30.0,2,4,21.0,1.0,4.0
1964,10,cooper-climax,16.0,0,5,16.0,0.0,5.0
1964,10,brabham-brm,7.0,0,6,7.0,0.0,6.0
1964,10,brp,5.0,0,7,5.0,0.0,7.0
1964,10,lotus-brm,3.0,0,8,3.0,0.0,8.0
1964,10,honda,0.0,0,9,0.0,0.0,9.0
1964,10,scirocco,0.0,0,10,0.0,0.0,10.0
1964,10,derrington,0.0,0,11,0.0,0.0,11.0
1964,10,porsche,0.0,0,12,0.0,0.0,12.0
1964,10,brabham-ford,0.0,0,13,0.0,0.0,13.0
1965,1,lotus-climax,9.0,1,1,0.0,0.0,0.0
1965,1,ferrari,6.0,0,2,0.0,0.0,0.0
1965,1,brm,4.0,0,3,0.0,0.0,0.0
1965,1,cooper-climax,2.0,0,4,0.0,0.0,0.0
1965,1,brabham-brm,0.0,0,5,0.0,0.0,0.0
1965,1,brabham-climax,0.0,0,6,0.0,0.0,0.0
1965,1,brabham-ford,0.0,0,7,0.0,0.0,0.0
1965,1,alfa,0.0,0,8,0.0,0.0,0.0
1965,1,lotus-brm,0.0,0,9,0.0,0.0,0.0
1965,1,lds-alfa_romeo,0.0,0,10,0.0,0.0,0.0
1965,1,cooper-ford,0.0,0,11,0.0,0.0,0.0
1965,1,lds-climax,0.0,0,12,0.0,0.0,0.0
1965,1,lotus-ford,0.0,0,13,0.0,0.0,0.0
1965,1,re,0.0,0,14,0.0,0.0,0.0
1965,1,cooper-maserati,0.0,0,15,0.0,0.0,0.0
1965,2,brm,13.0,1,1,4.0,0.0,3.0
1965,2,ferrari,12.0,0,2,6.0,0.0,2.0
1965,2,lotus-climax,9.0,1,3,9.0,1.0,1.0
1965,2,cooper-climax,4.0,0,4,2.0,0.0,4.0
1965,2,brabham-brm,1.0,0,5,0.0,0.0,5.0
1965,2,brabham-climax,0.0,0,6,0.0,0.0,6.0
1965,2,brabham-ford,0.0,0,7,0.0,0.0,7.0
1965,2,alfa,0.0,0,8,0.0,0.0,8.0
1965,2,lotus-brm,0.0,0,9,0.0,0.0,9.0
1965,2,lds-alfa_romeo,0.0,0,10,0.0,0.0,10.0
1965,2,honda,0.0,0,11,0.0,0.0,0.0
1965,2,cooper-ford,0.0,0,12,0.0,0.0,11.0
1965,2,lds-climax,0.0,0,13,0.0,0.0,12.0
1965,2,lotus-ford,0.0,0,14,0.0,0.0,13.0
1965,2,re,0.0,0,15,0.0,0.0,14.0
1965,2,cooper-maserati,0.0,0,16,0.0,0.0,15.0
1965,3,brm,19.0,1,1,13.0,1.0,1.0
1965,3,lotus-climax,18.0,2,2,9.0,1.0,3.0
1965,3,ferrari,12.0,0,3,12.0,0.0,2.0
1965,3,cooper-climax,8.0,0,4,4.0,0.0,4.0
1965,3,brabham-climax,3.0,0,5,0.0,0.0,6.0
1965,3,brabham-brm,1.0,0,6,1.0,0.0,5.0
1965,3,honda,1.0,0,7,0.0,0.0,11.0
1965,3,brabham-ford,0.0,0,8,0.0,0.0,7.0
1965,3,alfa,0.0,0,9,0.0,0.0,8.0
1965,3,lotus-brm,0.0,0,10,0.0,0.0,9.0
1965,3,lds-alfa_romeo,0.0,0,11,0.0,0.0,10.0
1965,3,cooper-ford,0.0,0,12,0.0,0.0,12.0
1965,3,lds-climax,0.0,0,13,0.0,0.0,13.0
1965,3,lotus-ford,0.0,0,14,0.0,0.0,14.0
1965,3,re,0.0,0,15,0.0,0.0,15.0
1965,3,cooper-maserati,0.0,0,16,0.0,0.0,16.0
1965,4,lotus-climax,27.0,3,1,18.0,2.0,2.0
1965,4,brm,25.0,1,2,19.0,1.0,1.0
1965,4,ferrari,16.0,0,3,12.0,0.0,3.0
1965,4,cooper-climax,8.0,0,4,8.0,0.0,4.0
1965,4,brabham-climax,6.0,0,5,3.0,0.0,5.0
1965,4,brabham-brm,2.0,0,6,1.0,0.0,6.0
1965,4,honda,1.0,0,7,1.0,0.0,7.0
1965,4,brabham-ford,0.0,0,8,0.0,0.0,8.0
1965,4,alfa,0.0,0,9,0.0,0.0,9.0
1965,4,lotus-brm,0.0,0,10,0.0,0.0,10.0
1965,4,lds-alfa_romeo,0.0,0,11,0.0,0.0,11.0
1965,4,cooper-ford,0.0,0,12,0.0,0.0,12.0
1965,4,lds-climax,0.0,0,13,0.0,0.0,13.0
1965,4,lotus-ford,0.0,0,14,0.0,0.0,14.0
1965,4,re,0.0,0,15,0.0,0.0,15.0
1965,4,cooper-maserati,0.0,0,16,0.0,0.0,16.0
1965,5,lotus-climax,36.0,4,1,27.0,3.0,1.0
1965,5,brm,31.0,1,2,25.0,1.0,2.0
1965,5,ferrari,20.0,0,3,16.0,0.0,3.0
1965,5,cooper-climax,8.0,0,4,8.0,0.0,4.0
1965,5,brabham-climax,7.0,0,5,6.0,0.0,5.0
1965,5,brabham-brm,2.0,0,6,2.0,0.0,6.0
1965,5,honda,1.0,0,7,1.0,0.0,7.0
1965,5,brabham-ford,0.0,0,8,0.0,0.0,8.0
1965,5,alfa,0.0,0,9,0.0,0.0,9.0
1965,5,lotus-brm,0.0,0,10,0.0,0.0,10.0
1965,5,lds-alfa_romeo,0.0,0,11,0.0,0.0,11.0
1965,5,cooper-ford,0.0,0,12,0.0,0.0,12.0
1965,5,lds-climax,0.0,0,13,0.0,0.0,13.0
1965,5,lotus-ford,0.0,0,14,0.0,0.0,14.0
1965,5,re,0.0,0,15,0.0,0.0,15.0
1965,5,cooper-maserati,0.0,0,16,0.0,0.0,16.0
1965,6,lotus-climax,45.0,5,1,36.0,4.0,1.0
1965,6,brm,37.0,1,2,31.0,1.0,2.0
1965,6,ferrari,20.0,0,3,20.0,0.0,3.0
1965,6,brabham-climax,11.0,0,4,7.0,0.0,5.0
1965,6,cooper-climax,8.0,0,5,8.0,0.0,4.0
1965,6,brabham-brm,2.0,0,6,2.0,0.0,6.0
1965,6,honda,2.0,0,7,1.0,0.0,7.0
1965,6,brabham-ford,0.0,0,8,0.0,0.0,8.0
1965,6,lotus-brm,0.0,0,9,0.0,0.0,10.0
1965,6,alfa,0.0,0,10,0.0,0.0,9.0
1965,6,lds-alfa_romeo,0.0,0,11,0.0,0.0,11.0
1965,6,cooper-ford,0.0,0,12,0.0,0.0,12.0
1965,6,lds-climax,0.0,0,13,0.0,0.0,13.0
1965,6,lotus-ford,0.0,0,14,0.0,0.0,14.0
1965,6,re,0.0,0,15,0.0,0.0,15.0
1965,6,cooper-maserati,0.0,0,16,0.0,0.0,16.0
1965,7,lotus-climax,54.0,6,1,45.0,5.0,1.0
1965,7,brm,39.0,1,2,37.0,1.0,2.0
1965,7,ferrari,21.0,0,3,20.0,0.0,3.0
1965,7,brabham-climax,15.0,0,4,11.0,0.0,4.0
1965,7,cooper-climax,11.0,0,5,8.0,0.0,5.0
1965,7,brabham-brm,2.0,0,6,2.0,0.0,6.0
1965,7,honda,2.0,0,7,2.0,0.0,7.0
1965,7,brabham-ford,0.0,0,8,0.0,0.0,8.0
1965,7,lotus-brm,0.0,0,9,0.0,0.0,9.0
1965,7,alfa,0.0,0,10,0.0,0.0,10.0
1965,7,lds-alfa_romeo,0.0,0,11,0.0,0.0,11.0
1965,7,cooper-ford,0.0,0,12,0.0,0.0,12.0
1965,7,lds-climax,0.0,0,13,0.0,0.0,13.0
1965,7,lotus-ford,0.0,0,14,0.0,0.0,14.0
1965,7,re,0.0,0,15,0.0,0.0,15.0
1965,7,cooper-maserati,0.0,0,16,0.0,0.0,16.0
1965,8,lotus-climax,54.0,6,1,54.0,6.0,1.0
1965,8,brm,42.0,2,2,39.0,1.0,2.0
1965,8,ferrari,24.0,0,3,21.0,0.0,3.0
1965,8,brabham-climax,19.0,0,4,15.0,0.0,4.0
1965,8,cooper-climax,13.0,0,5,11.0,0.0,5.0
1965,8,brabham-brm,2.0,0,6,2.0,0.0,6.0
1965,8,honda,2.0,0,7,2.0,0.0,7.0
1965,8,lotus-brm,1.0,0,8,0.0,0.0,9.0
1965,8,brabham-ford,0.0,0,9,0.0,0.0,8.0
1965,8,alfa,0.0,0,10,0.0,0.0,10.0
1965,8,lds-alfa_romeo,0.0,0,11,0.0,0.0,11.0
1965,8,cooper-ford,0.0,0,12,0.0,0.0,12.0
1965,8,lds-climax,0.0,0,13,0.0,0.0,13.0
1965,8,lotus-ford,0.0,0,14,0.0,0.0,14.0
1965,8,re,0.0,0,15,0.0,0.0,15.0
1965,8,cooper-maserati,0.0,0,16,0.0,0.0,16.0
1965,9,lotus-climax,54.0,6,1,54.0,6.0,1.0
1965,9,brm,45.0,3,2,42.0,2.0,2.0
1965,9,ferrari,26.0,0,3,24.0,0.0,3.0
1965,9,brabham-climax,24.0,0,4,19.0,0.0,4.0
1965,9,cooper-climax,14.0,0,5,13.0,0.0,5.0
1965,9,brabham-brm,2.0,0,6,2.0,0.0,6.0
1965,9,honda,2.0,0,7,2.0,0.0,7.0
1965,9,lotus-brm,1.0,0,8,1.0,0.0,8.0
1965,9,brabham-ford,0.0,0,9,0.0,0.0,9.0
1965,9,alfa,0.0,0,10,0.0,0.0,10.0
1965,9,lds-alfa_romeo,0.0,0,11,0.0,0.0,11.0
1965,9,cooper-ford,0.0,0,12,0.0,0.0,12.0
1965,9,lds-climax,0.0,0,13,0.0,0.0,13.0
1965,9,lotus-ford,0.0,0,14,0.0,0.0,14.0
1965,9,re,0.0,0,15,0.0,0.0,15.0
1965,9,cooper-maserati,0.0,0,16,0.0,0.0,16.0
1965,10,lotus-climax,54.0,6,1,54.0,6.0,1.0
1965,10,brm,45.0,3,2,45.0,3.0,2.0
1965,10,brabham-climax,27.0,0,3,24.0,0.0,4.0
1965,10,ferrari,26.0,0,4,26.0,0.0,3.0
1965,10,cooper-climax,14.0,0,5,14.0,0.0,5.0
1965,10,honda,11.0,1,6,2.0,0.0,7.0
1965,10,brabham-brm,5.0,0,7,2.0,0.0,6.0
1965,10,lotus-brm,2.0,0,8,1.0,0.0,8.0
1965,10,brabham-ford,0.0,0,9,0.0,0.0,9.0
1965,10,alfa,0.0,0,10,0.0,0.0,10.0
1965,10,lds-alfa_romeo,0.0,0,11,0.0,0.0,11.0
1965,10,cooper-ford,0.0,0,12,0.0,0.0,12.0
1965,10,lds-climax,0.0,0,13,0.0,0.0,13.0
1965,10,lotus-ford,0.0,0,14,0.0,0.0,14.0
1965,10,re,0.0,0,15,0.0,0.0,15.0
1965,10,cooper-maserati,0.0,0,16,0.0,0.0,16.0
1966,1,brm,9.0,1,1,0.0,0.0,0.0
