season,round,circuit_id,lat,long,country,date,url
2013,16,buddh,28.3487,77.5331,India,2013-10-27,http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix
2013,17,yas_marina,24.4672,54.6031,UAE,2013-11-03,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix
2013,18,americas,30.1328,-97.6411,USA,2013-11-17,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix
2013,19,interlagos,-23.7036,-46.6997,Brazil,2013-11-24,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix
2014,1,albert_park,-37.8497,144.968,Australia,2014-03-16,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,2,sepang,2.76083,101.738,Malaysia,2014-03-30,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,3,bahrain,26.0325,50.5106,Bahrain,2014-04-06,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,4,shanghai,31.3389,121.22,China,2014-04-20,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,5,catalunya,41.57,2.26111,Spain,2014-05-11,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,6,monaco,43.7347,7.42056,Monaco,2014-05-25,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,7,villeneuve,45.5,-73.5228,Canada,2014-06-08,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,8,red_bull_ring,47.2197,14.7647,Austria,2014-06-22,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,9,silverstone,52.0786,-1.01694,UK,2014-07-06,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
2014,10,hockenheimring,49.3278,8.56583,Germany,2014-07-20,http://en.wikipedia.org/wiki/2014_German_Grand_Prixs
2014,11,hungaroring,47.5789,19.2486,Hungary,2014-07-27,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix
2014,12,spa,50.4372,5.97139,Belgium,2014-08-24,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix
2014,13,monza,45.6156,9.28111,Italy,2014-09-07,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix
2014,14,marina_bay,1.2914,103.864,Singapore,2014-09-21,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix
2014,15,suzuka,34.8431,136.541,Japan,2014-10-05,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix
2014,16,sochi,43.4057,39.9578,Russia,2014-10-12,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix
2014,17,americas,30.1328,-97.6411,USA,2014-11-02,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix
2014,18,interlagos,-23.7036,-46.6997,Brazil,2014-11-09,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix
2014,19,yas_marina,24.4672,54.6031,UAE,2014-11-23,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix
2015,1,albert_park,-37.8497,144.968,Australia,2015-03-15,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix
2015,2,sepang,2.76083,101.738,Malaysia,2015-03-29,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix
2015,3,shanghai,31.3389,121.22,China,2015-04-12,http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix
2015,4,bahrain,26.0325,50.5106,Bahrain,2015-04-19,http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix
2015,5,catalunya,41.57,2.26111,Spain,2015-05-10,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix
2015,6,monaco,43.7347,7.42056,Monaco,2015-05-24,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix
2015,7,villeneuve,45.5,-73.5228,Canada,2015-06-07,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix
2015,8,red_bull_ring,47.2197,14.7647,Austria,2015-06-21,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix
2015,9,silverstone,52.0786,-1.01694,UK,2015-07-05,http://en.wikipedia.org/wiki/2015_British_Grand_Prix
2015,10,hungaroring,47.5789,19.2486,Hungary,2015-07-26,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix
2015,11,spa,50.4372,5.97139,Belgium,2015-08-23,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix
2015,12,monza,45.6156,9.28111,Italy,2015-09-06,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix
2015,13,marina_bay,1.2914,103.864,Singapore,2015-09-20,https://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix
2015,14,suzuka,34.8431,136.541,Japan,2015-09-27,https://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix
2015,15,sochi,43.4057,39.9578,Russia,2015-10-11,https://en.wikipedia.org/wiki/2015_Russian_Grand_Prix
2015,16,americas,30.1328,-97.6411,USA,2015-10-25,https://en.wikipedia.org/wiki/2015_United_States_Grand_Prix
2015,17,rodriguez,19.4042,-99.0907,Mexico,2015-11-01,https://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix
2015,18,interlagos,-23.7036,-46.6997,Brazil,2015-11-15,https://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix
2015,19,yas_marina,24.4672,54.6031,UAE,2015-11-29,https://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix
2016,1,albert_park,-37.8497,144.968,Australia,2016-03-20,https://en.wikipedia.org/wiki/2016_Australian_Grand_Prix
2016,2,bahrain,26.0325,50.5106,Bahrain,2016-04-03,https://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix
2016,3,shanghai,31.3389,121.22,China,2016-04-17,https://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix
2016,4,sochi,43.4057,39.9578,Russia,2016-05-01,https://en.wikipedia.org/wiki/2016_Russian_Grand_Prix
2016,5,catalunya,41.57,2.26111,Spain,2016-05-15,https://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix
2016,6,monaco,43.7347,7.42056,Monaco,2016-05-29,https://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix
2016,7,villeneuve,45.5,-73.5228,Canada,2016-06-12,https://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix
2016,8,BAK,40.3725,49.8533,Azerbaijan,2016-06-19,https://en.wikipedia.org/wiki/2016_European_Grand_Prix
2016,9,red_bull_ring,47.2197,14.7647,Austria,2016-07-03,https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix
2016,10,silverstone,52.0786,-1.01694,UK,2016-07-10,https://en.wikipedia.org/wiki/2016_British_Grand_Prix
2016,11,hungaroring,47.5789,19.2486,Hungary,2016-07-24,https://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix
2016,12,hockenheimring,49.3278,8.56583,Germany,2016-07-31,https://en.wikipedia.org/wiki/2016_German_Grand_Prix
2016,13,spa,50.4372,5.97139,Belgium,2016-08-28,https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix
2016,14,monza,45.6156,9.28111,Italy,2016-09-04,https://en.wikipedia.org/wiki/2016_Italian_Grand_Prix
2016,15,marina_bay,1.2914,103.864,Singapore,2016-09-18,https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix
2016,16,sepang,2.76083,101.738,Malaysia,2016-10-02,https://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix
2016,17,suzuka,34.8431,136.541,Japan,2016-10-09,https://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix
2016,18,americas,30.1328,-97.6411,USA,2016-10-23,https://en.wikipedia.org/wiki/2016_United_States_Grand_Prix
2016,19,rodriguez,19.4042,-99.0907,Mexico,2016-10-30,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix
2016,20,interlagos,-23.7036,-46.6997,Brazil,2016-11-13,https://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix
2016,21,yas_marina,24.4672,54.6031,UAE,2016-11-27,https://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix
2017,1,albert_park,-37.8497,144.968,Australia,2017-03-26,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix
2017,2,shanghai,31.3389,121.22,China,2017-04-09,https://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix
2017,3,bahrain,26.0325,50.5106,Bahrain,2017-04-16,https://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix
2017,4,sochi,43.4057,39.9578,Russia,2017-04-30,https://en.wikipedia.org/wiki/2017_Russian_Grand_Prix
2017,5,catalunya,41.57,2.26111,Spain,2017-05-14,https://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix
2017,6,monaco,43.7347,7.42056,Monaco,2017-05-28,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix
2017,7,villeneuve,45.5,-73.5228,Canada,2017-06-11,https://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix
2017,8,BAK,40.3725,49.8533,Azerbaijan,2017-06-25,https://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix
2017,9,red_bull_ring,47.2197,14.7647,Austria,2017-07-09,https://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix
2017,10,silverstone,52.0786,-1.01694,UK,2017-07-16,https://en.wikipedia.org/wiki/2017_British_Grand_Prix
2017,11,hungaroring,47.5789,19.2486,Hungary,2017-07-30,https://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix
2017,12,spa,50.4372,5.97139,Belgium,2017-08-27,https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix
2017,13,monza,45.6156,9.28111,Italy,2017-09-03,https://en.wikipedia.org/wiki/2017_Italian_Grand_Prix
2017,14,marina_bay,1.2914,103.864,Singapore,2017-09-17,https://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix
2017,15,sepang,2.76083,101.738,Malaysia,2017-10-01,https://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix
2017,16,suzuka,34.8431,136.541,Japan,2017-10-08,https://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix
2017,17,americas,30.1328,-97.6411,USA,2017-10-22,https://en.wikipedia.org/wiki/2017_United_States_Grand_Prix
2017,18,rodriguez,19.4042,-99.0907,Mexico,2017-10-29,https://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix
2017,19,interlagos,-23.7036,-46.6997,Brazil,2017-11-12,https://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix
2017,20,yas_marina,24.4672,54.6031,UAE,2017-11-26,https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix
2018,1,albert_park,-37.8497,144.968,Australia,2018-03-25,https://en.wikipedia.org/wiki/2018_Australian_Grand_Prix
2018,2,bahrain,26.0325,50.5106,Bahrain,2018-04-08,https://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix
2018,3,shanghai,31.3389,121.22,China,2018-04-15,https://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix
2018,4,BAK,40.3725,49.8533,Azerbaijan,2018-04-29,https://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix
2018,5,catalunya,41.57,2.26111,Spain,2018-05-13,https://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix
2018,6,monaco,43.7347,7.42056,Monaco,2018-05-27,https://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix
2018,7,villeneuve,45.5,-73.5228,Canada,2018-06-10,https://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix
2018,8,ricard,43.2506,5.79167,France,2018-06-24,https://en.wikipedia.org/wiki/2018_French_Grand_Prix
2018,9,red_bull_ring,47.2197,14.7647,Austria,2018-07-01,https://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix
2018,10,silverstone,52.0786,-1.01694,UK,2018-07-08,https://en.wikipedia.org/wiki/2018_British_Grand_Prix
2018,11,hockenheimring,49.3278,8.56583,Germany,2018-07-22,https://en.wikipedia.org/wiki/2018_German_Grand_Prix
2018,12,hungaroring,47.5789,19.2486,Hungary,2018-07-29,https://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix
2018,13,spa,50.4372,5.97139,Belgium,2018-08-26,https://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix
2018,14,monza,45.6156,9.28111,Italy,2018-09-02,https://en.wikipedia.org/wiki/2018_Italian_Grand_Prix
2018,15,marina_bay,1.2914,103.864,Singapore,2018-09-16,https://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix
2018,16,sochi,43.4057,39.9578,Russia,2018-09-30,https://en.wikipedia.org/wiki/2018_Russian_Grand_Prix
2018,17,suzuka,34.8431,136.541,Japan,2018-10-07,https://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix
2018,18,americas,30.1328,-97.6411,USA,2018-10-21,https://en.wikipedia.org/wiki/2018_United_States_Grand_Prix
2018,19,rodriguez,19.4042,-99.0907,Mexico,2018-10-28,https://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix
2018,20,interlagos,-23.7036,-46.6997,Brazil,2018-11-11,https://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix
2018,21,yas_marina,24.4672,54.6031,UAE,2018-11-25,https://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix
2019,1,albert_park,-37.8497,144.968,Australia,2019-03-17,https://en.wikipedia.org/wiki/2019_Australian_Grand_Prix
2019,2,bahrain,26.0325,50.5106,Bahrain,2019-03-31,https://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix
2019,3,shanghai,31.3389,121.22,China,2019-04-14,https://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix
2019,4,BAK,40.3725,49.8533,Azerbaijan,2019-04-28,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix
2019,5,catalunya,41.57,2.26111,Spain,2019-05-12,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix
2019,6,monaco,43.7347,7.42056,Monaco,2019-05-26,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix
2019,7,villeneuve,45.5,-73.5228,Canada,2019-06-09,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix
2019,8,ricard,43.2506,5.79167,France,2019-06-23,https://en.wikipedia.org/wiki/2019_French_Grand_Prix
2019,9,red_bull_ring,47.2197,14.7647,Austria,2019-06-30,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix
2019,10,silverstone,52.0786,-1.01694,UK,2019-07-14,https://en.wikipedia.org/wiki/2019_British_Grand_Prix
2019,11,hockenheimring,49.3278,8.56583,Germany,2019-07-28,https://en.wikipedia.org/wiki/2019_German_Grand_Prix
2019,12,hungaroring,47.5789,19.2486,Hungary,2019-08-04,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix
2019,13,spa,50.4372,5.97139,Belgium,2019-09-01,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix
2019,14,monza,45.6156,9.28111,Italy,2019-09-08,https://en.wikipedia.org/wiki/2019_Italian_Grand_Prix
2019,15,marina_bay,1.2914,103.864,Singapore,2019-09-22,https://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix
2019,16,sochi,43.4057,39.9578,Russia,2019-09-29,https://en.wikipedia.org/wiki/2019_Russian_Grand_Prix
2019,17,suzuka,34.8431,136.541,Japan,2019-10-13,https://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix
2019,18,rodriguez,19.4042,-99.0907,Mexico,2019-10-27,https://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix
2019,19,americas,30.1328,-97.6411,USA,2019-11-03,https://en.wikipedia.org/wiki/2019_United_States_Grand_Prix
2019,20,interlagos,-23.7036,-46.6997,Brazil,2019-11-17,https://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix
2019,21,yas_marina,24.4672,54.6031,UAE,2019-12-01,https://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix
