season,round,driver,driver_points_after_race,driver_wins_after_race,driver_standings_pos_after_race,driver_points,driver_wins,driver_standings_pos
1952,2,griffith,0.0,0,18,0.0,0.0,0.0
1952,2,parsons,0.0,0,19,0.0,0.0,0.0
1952,2,mcgrath,0.0,0,20,0.0,0.0,0.0
1952,2,rigsby,0.0,0,21,0.0,0.0,0.0
1952,2,james,0.0,0,22,0.0,0.0,0.0
1952,2,schindler,0.0,0,23,0.0,0.0,0.0
1952,2,fonder,0.0,0,24,0.0,0.0,0.0
1952,2,johnson,0.0,0,25,0.0,0.0,0.0
1952,2,stevenson,0.0,0,26,0.0,0.0,0.0
1952,2,banks,0.0,0,27,0.0,0.0,0.0
1952,2,ayulo,0.0,0,28,0.0,0.0,0.0
1952,2,mcdowell,0.0,0,29,0.0,0.0,0.0
1952,2,bira,0.0,0,30,0.0,0.0,9.0
1952,3,taruffi,9.0,1,1,9.0,1.0,1.0
1952,3,ascari,9.0,1,2,0.0,0.0,0.0
1952,3,ruttman,8.0,1,3,8.0,1.0,2.0
1952,3,farina,6.0,0,4,0.0,0.0,0.0
1952,3,fischer,6.0,0,5,6.0,0.0,3.0
1952,3,rathmann,6.0,0,6,6.0,0.0,4.0
1952,3,manzon,4.0,0,7,0.0,0.0,0.0
1952,3,behra,4.0,0,8,4.0,0.0,5.0
1952,3,hanks,4.0,0,9,4.0,0.0,6.0
1952,3,wharton,3.0,0,10,3.0,0.0,8.0
1952,3,darter,3.0,0,11,3.0,0.0,7.0
1952,3,hawthorn,3.0,0,12,0.0,0.0,0.0
1952,3,alan_brown,2.0,0,13,2.0,0.0,9.0
1952,3,cross,2.0,0,14,2.0,0.0,10.0
1952,3,frere,2.0,0,15,0.0,0.0,0.0
1952,3,vukovich,1.0,0,16,1.0,0.0,11.0
1952,3,bryan,0.0,0,17,0.0,0.0,12.0
1952,3,graffenried,0.0,0,18,0.0,0.0,13.0
1952,3,tornaco,0.0,0,19,0.0,0.0,0.0
1952,3,hirt,0.0,0,20,0.0,0.0,14.0
1952,3,reece,0.0,0,21,0.0,0.0,15.0
1952,3,brandon,0.0,0,22,0.0,0.0,16.0
1952,3,claes,0.0,0,23,0.0,0.0,0.0
1952,3,george_connor,0.0,0,24,0.0,0.0,17.0
1952,3,griffith,0.0,0,25,0.0,0.0,18.0
1952,3,bira,0.0,0,26,0.0,0.0,30.0
1952,3,parsons,0.0,0,27,0.0,0.0,19.0
1952,3,macklin,0.0,0,28,0.0,0.0,0.0
1952,3,mcgrath,0.0,0,29,0.0,0.0,20.0
1952,3,laurent,0.0,0,30,0.0,0.0,0.0
1952,4,ascari,18.0,2,1,9.0,1.0,2.0
1952,4,taruffi,13.0,1,2,9.0,1.0,1.0
1952,4,farina,12.0,0,3,6.0,0.0,4.0
1952,4,ruttman,8.0,1,4,8.0,1.0,3.0
1952,4,manzon,7.0,0,5,4.0,0.0,7.0
1952,4,fischer,6.0,0,6,6.0,0.0,5.0
1952,4,rathmann,6.0,0,7,6.0,0.0,6.0
1952,4,behra,4.0,0,8,4.0,0.0,8.0
1952,4,hanks,4.0,0,9,4.0,0.0,9.0
1952,4,hawthorn,3.0,0,10,3.0,0.0,12.0
1952,4,wharton,3.0,0,11,3.0,0.0,10.0
1952,4,darter,3.0,0,12,3.0,0.0,11.0
1952,4,alan_brown,2.0,0,13,2.0,0.0,13.0
1952,4,cross,2.0,0,14,2.0,0.0,14.0
1952,4,frere,2.0,0,15,2.0,0.0,15.0
1952,4,trintignant,2.0,0,16,0.0,0.0,0.0
1952,4,vukovich,1.0,0,17,1.0,0.0,16.0
1952,4,graffenried,0.0,0,18,0.0,0.0,18.0
1952,4,collins,0.0,0,19,0.0,0.0,0.0
1952,4,bryan,0.0,0,20,0.0,0.0,17.0
1952,4,hirt,0.0,0,21,0.0,0.0,20.0
1952,4,tornaco,0.0,0,22,0.0,0.0,19.0
1952,4,reece,0.0,0,23,0.0,0.0,21.0
1952,4,brandon,0.0,0,24,0.0,0.0,22.0
1952,4,claes,0.0,0,25,0.0,0.0,23.0
1952,4,etancelin,0.0,0,26,0.0,0.0,0.0
1952,4,george_connor,0.0,0,27,0.0,0.0,24.0
1952,4,macklin,0.0,0,28,0.0,0.0,28.0
1952,4,griffith,0.0,0,29,0.0,0.0,25.0
1952,4,bira,0.0,0,30,0.0,0.0,26.0
1952,5,ascari,27.0,3,1,18.0,2.0,1.0
1952,5,taruffi,19.0,1,2,13.0,1.0,2.0
1952,5,farina,12.0,0,3,12.0,0.0,3.0
1952,5,ruttman,8.0,1,4,8.0,1.0,4.0
1952,5,manzon,7.0,0,5,7.0,0.0,5.0
1952,5,hawthorn,7.0,0,6,3.0,0.0,10.0
1952,5,fischer,6.0,0,7,6.0,0.0,6.0
1952,5,rathmann,6.0,0,8,6.0,0.0,7.0
1952,5,behra,4.0,0,9,4.0,0.0,8.0
1952,5,hanks,4.0,0,10,4.0,0.0,9.0
1952,5,wharton,3.0,0,11,3.0,0.0,11.0
1952,5,darter,3.0,0,12,3.0,0.0,12.0
1952,5,poore,3.0,0,13,0.0,0.0,0.0
1952,5,alan_brown,2.0,0,14,2.0,0.0,13.0
1952,5,trintignant,2.0,0,15,2.0,0.0,16.0
1952,5,cross,2.0,0,16,2.0,0.0,14.0
1952,5,frere,2.0,0,17,2.0,0.0,15.0
1952,5,thompson,2.0,0,18,0.0,0.0,0.0
1952,5,vukovich,1.0,0,19,1.0,0.0,17.0
1952,5,graffenried,0.0,0,20,0.0,0.0,18.0
1952,5,collins,0.0,0,21,0.0,0.0,19.0
1952,5,bryan,0.0,0,22,0.0,0.0,20.0
1952,5,hirt,0.0,0,23,0.0,0.0,21.0
1952,5,tornaco,0.0,0,24,0.0,0.0,22.0
1952,5,reg_parnell,0.0,0,25,0.0,0.0,0.0
1952,5,reece,0.0,0,26,0.0,0.0,23.0
1952,5,brandon,0.0,0,27,0.0,0.0,24.0
1952,5,claes,0.0,0,28,0.0,0.0,25.0
1952,5,etancelin,0.0,0,29,0.0,0.0,26.0
1952,5,george_connor,0.0,0,30,0.0,0.0,27.0
1952,6,ascari,36.0,4,1,27.0,3.0,1.0
1952,6,taruffi,22.0,1,2,19.0,1.0,2.0
1952,6,farina,18.0,0,3,12.0,0.0,3.0
1952,6,fischer,10.0,0,4,6.0,0.0,7.0
1952,6,ruttman,8.0,1,5,8.0,1.0,4.0
1952,6,manzon,7.0,0,6,7.0,0.0,5.0
1952,6,hawthorn,7.0,0,7,7.0,0.0,6.0
1952,6,rathmann,6.0,0,8,6.0,0.0,8.0
1952,6,behra,6.0,0,9,4.0,0.0,9.0
1952,6,hanks,4.0,0,10,4.0,0.0,10.0
1952,6,wharton,3.0,0,11,3.0,0.0,11.0
1952,6,darter,3.0,0,12,3.0,0.0,12.0
1952,6,poore,3.0,0,13,3.0,0.0,13.0
1952,6,alan_brown,2.0,0,14,2.0,0.0,14.0
1952,6,trintignant,2.0,0,15,2.0,0.0,15.0
1952,6,frere,2.0,0,16,2.0,0.0,17.0
1952,6,cross,2.0,0,17,2.0,0.0,16.0
1952,6,thompson,2.0,0,18,2.0,0.0,18.0
1952,6,vukovich,1.0,0,19,1.0,0.0,19.0
1952,6,laurent,0.0,0,20,0.0,0.0,0.0
1952,6,graffenried,0.0,0,21,0.0,0.0,20.0
1952,6,collins,0.0,0,22,0.0,0.0,21.0
1952,6,bryan,0.0,0,23,0.0,0.0,22.0
1952,6,hirt,0.0,0,24,0.0,0.0,23.0
1952,6,tornaco,0.0,0,25,0.0,0.0,24.0
1952,6,reg_parnell,0.0,0,26,0.0,0.0,25.0
1952,6,reece,0.0,0,27,0.0,0.0,26.0
1952,6,riess,0.0,0,28,0.0,0.0,0.0
1952,6,brandon,0.0,0,29,0.0,0.0,27.0
1952,6,claes,0.0,0,30,0.0,0.0,28.0
1952,7,ascari,36.0,5,1,36.0,4.0,1.0
1952,7,farina,24.0,0,2,18.0,0.0,3.0
1952,7,taruffi,22.0,1,3,22.0,1.0,2.0
1952,7,fischer,10.0,0,4,10.0,0.0,4.0
1952,7,hawthorn,10.0,0,5,7.0,0.0,7.0
1952,7,manzon,9.0,0,6,7.0,0.0,6.0
1952,7,ruttman,8.0,1,7,8.0,1.0,5.0
1952,7,rathmann,6.0,0,8,6.0,0.0,8.0
1952,7,behra,6.0,0,9,6.0,0.0,9.0
1952,7,hanks,4.0,0,10,4.0,0.0,10.0
1952,7,villoresi,4.0,0,11,0.0,0.0,0.0
1952,7,wharton,3.0,0,12,3.0,0.0,11.0
1952,7,darter,3.0,0,13,3.0,0.0,12.0
1952,7,poore,3.0,0,14,3.0,0.0,13.0
1952,7,alan_brown,2.0,0,15,2.0,0.0,14.0
1952,7,trintignant,2.0,0,16,2.0,0.0,15.0
1952,7,frere,2.0,0,17,2.0,0.0,16.0
1952,7,cross,2.0,0,18,2.0,0.0,17.0
1952,7,thompson,2.0,0,19,2.0,0.0,18.0
1952,7,vukovich,1.0,0,20,1.0,0.0,19.0
1952,7,laurent,0.0,0,21,0.0,0.0,20.0
1952,7,graffenried,0.0,0,22,0.0,0.0,21.0
1952,7,collins,0.0,0,23,0.0,0.0,22.0
1952,7,bryan,0.0,0,24,0.0,0.0,23.0
1952,7,hirt,0.0,0,25,0.0,0.0,24.0
1952,7,tornaco,0.0,0,26,0.0,0.0,25.0
1952,7,duncan_hamilton,0.0,0,27,0.0,0.0,0.0
1952,7,reg_parnell,0.0,0,28,0.0,0.0,26.0
1952,7,reece,0.0,0,29,0.0,0.0,27.0
1952,7,riess,0.0,0,30,0.0,0.0,28.0
1952,8,ascari,36.0,6,1,36.0,5.0,1.0
1952,8,farina,24.0,0,2,24.0,0.0,2.0
1952,8,taruffi,22.0,1,3,22.0,1.0,3.0
1952,8,fischer,10.0,0,4,10.0,0.0,4.0
1952,8,hawthorn,10.0,0,5,10.0,0.0,5.0
1952,8,manzon,9.0,0,6,9.0,0.0,6.0
1952,8,ruttman,8.0,1,7,8.0,1.0,7.0
1952,8,villoresi,8.0,0,8,4.0,0.0,11.0
1952,8,gonzalez,,0,9,0.0,0.0,0.0
1952,8,rathmann,6.0,0,10,6.0,0.0,8.0
1952,8,behra,6.0,0,11,6.0,0.0,9.0
1952,8,hanks,4.0,0,12,4.0,0.0,10.0
1952,8,wharton,3.0,0,13,3.0,0.0,12.0
1952,8,poore,3.0,0,14,3.0,0.0,14.0
1952,8,darter,3.0,0,15,3.0,0.0,13.0
1952,8,alan_brown,2.0,0,16,2.0,0.0,15.0
1952,8,trintignant,2.0,0,17,2.0,0.0,16.0
1952,8,frere,2.0,0,18,2.0,0.0,17.0
1952,8,bonetto,2.0,0,19,0.0,0.0,0.0
1952,8,cross,2.0,0,20,2.0,0.0,18.0
1952,8,thompson,2.0,0,21,2.0,0.0,19.0
1952,8,vukovich,1.0,0,22,1.0,0.0,20.0
1952,8,laurent,0.0,0,23,0.0,0.0,21.0
1952,8,graffenried,0.0,0,24,0.0,0.0,22.0
1952,8,simon,0.0,0,25,0.0,0.0,0.0
1952,8,collins,0.0,0,26,0.0,0.0,23.0
1952,8,bryan,0.0,0,27,0.0,0.0,24.0
1952,8,hirt,0.0,0,28,0.0,0.0,25.0
1952,8,tornaco,0.0,0,29,0.0,0.0,26.0
1952,8,duncan_hamilton,0.0,0,30,0.0,0.0,27.0
1953,1,ascari,9.0,1,1,0.0,0.0,0.0
1953,1,villoresi,6.0,0,2,0.0,0.0,0.0
1953,1,gonzalez,4.0,0,3,0.0,0.0,0.0
1953,1,hawthorn,3.0,0,4,0.0,0.0,0.0
1953,1,galvez,2.0,0,5,0.0,0.0,0.0
1953,1,behra,0.0,0,6,0.0,0.0,0.0
1953,1,schell,0.0,0,7,0.0,0.0,0.0
1953,1,trintignant,0.0,0,8,0.0,0.0,0.0
1953,1,john_barber,0.0,0,9,0.0,0.0,0.0
1953,1,alan_brown,0.0,0,10,0.0,0.0,0.0
1953,1,manzon,0.0,0,11,0.0,0.0,0.0
1953,1,fangio,0.0,0,12,0.0,0.0,0.0
1953,1,bonetto,0.0,0,13,0.0,0.0,0.0
1953,1,farina,0.0,0,14,0.0,0.0,0.0
1953,1,menditeguy,0.0,0,15,0.0,0.0,0.0
1953,1,birger,0.0,0,16,0.0,0.0,0.0
1953,1,cruz,0.0,0,17,0.0,0.0,0.0
1953,2,ascari,9.0,1,1,9.0,1.0,1.0
1953,2,vukovich,9.0,1,2,0.0,0.0,0.0
1953,2,cross,6.0,0,3,0.0,0.0,0.0
1953,2,villoresi,6.0,0,4,6.0,0.0,2.0
1953,2,gonzalez,4.0,0,5,4.0,0.0,3.0
1953,2,hawthorn,3.0,0,6,3.0,0.0,4.0
1953,2,darter,2.0,0,7,0.0,0.0,0.0
1953,2,hanks,2.0,0,8,0.0,0.0,0.0
1953,2,galvez,2.0,0,9,2.0,0.0,5.0
1953,2,mcgrath,2.0,0,10,0.0,0.0,0.0
1953,2,paul_russo,,0,11,0.0,0.0,0.0
1953,2,agabashian,,0,12,0.0,0.0,0.0
1953,2,behra,0.0,0,13,0.0,0.0,6.0
1953,2,daywalt,0.0,0,14,0.0,0.0,0.0
1953,2,rathmann,0.0,0,15,0.0,0.0,0.0
1953,2,johnson,0.0,0,16,0.0,0.0,0.0
1953,2,schell,0.0,0,17,0.0,0.0,7.0
1953,2,trintignant,0.0,0,18,0.0,0.0,8.0
1953,2,john_barber,0.0,0,19,0.0,0.0,9.0
1953,2,mccoy,0.0,0,20,0.0,0.0,0.0
1953,2,stevenson,0.0,0,21,0.0,0.0,0.0
1953,2,hartley,0.0,0,22,0.0,0.0,0.0
1953,2,bettenhausen,0.0,0,23,0.0,0.0,0.0
1953,2,alan_brown,0.0,0,24,0.0,0.0,10.0
1953,2,davies,0.0,0,25,0.0,0.0,0.0
1953,2,nalon,0.0,0,26,0.0,0.0,0.0
1953,2,bob_scott,0.0,0,27,0.0,0.0,0.0
1953,2,scarborough,0.0,0,28,0.0,0.0,0.0
1953,2,ayulo,0.0,0,29,0.0,0.0,0.0
1953,2,bryan,0.0,0,30,0.0,0.0,0.0
1953,3,ascari,17.0,2,1,9.0,1.0,1.0
1953,3,vukovich,9.0,1,2,9.0,1.0,2.0
1953,3,villoresi,7.0,0,3,6.0,0.0,4.0
1953,3,farina,6.0,0,4,0.0,0.0,0.0
1953,3,cross,6.0,0,5,6.0,0.0,3.0
1953,3,gonzalez,6.0,0,6,4.0,0.0,5.0
1953,3,hawthorn,6.0,0,7,3.0,0.0,6.0
1953,3,bonetto,2.0,0,8,0.0,0.0,0.0
1953,3,darter,2.0,0,9,2.0,0.0,7.0
1953,3,hanks,2.0,0,10,2.0,0.0,8.0
1953,3,graffenried,2.0,0,11,0.0,0.0,0.0
1953,3,galvez,2.0,0,12,2.0,0.0,9.0
1953,3,mcgrath,2.0,0,13,2.0,0.0,10.0
1953,3,paul_russo,,0,14,0.0,0.0,11.0
1953,3,agabashian,,0,15,0.0,0.0,12.0
1953,3,trintignant,0.0,0,16,0.0,0.0,18.0
1953,3,behra,0.0,0,17,0.0,0.0,13.0
1953,3,daywalt,0.0,0,18,0.0,0.0,14.0
1953,3,rathmann,0.0,0,19,0.0,0.0,15.0
1953,3,schell,0.0,0,20,0.0,0.0,17.0
1953,3,johnson,0.0,0,21,0.0,0.0,16.0
1953,3,rosier,0.0,0,22,0.0,0.0,0.0
1953,3,john_barber,0.0,0,23,0.0,0.0,19.0
1953,3,collins,0.0,0,24,0.0,0.0,0.0
1953,3,mccoy,0.0,0,25,0.0,0.0,20.0
1953,3,stevenson,0.0,0,26,0.0,0.0,21.0
1953,3,hartley,0.0,0,27,0.0,0.0,22.0
1953,3,bettenhausen,0.0,0,28,0.0,0.0,23.0
1953,3,alan_brown,0.0,0,29,0.0,0.0,24.0
1953,3,moss,0.0,0,30,0.0,0.0,0.0
1953,4,ascari,25.0,3,1,17.0,2.0,1.0
1953,4,villoresi,13.0,0,2,7.0,0.0,3.0
1953,4,vukovich,9.0,1,3,9.0,1.0,2.0
1953,4,gonzalez,7.0,0,4,6.0,0.0,6.0
1953,4,farina,6.0,0,5,6.0,0.0,4.0
1953,4,cross,6.0,0,6,6.0,0.0,5.0
1953,4,hawthorn,6.0,0,7,6.0,0.0,7.0
1953,4,graffenried,5.0,0,8,2.0,0.0,11.0
1953,4,marimon,4.0,0,9,0.0,0.0,0.0
1953,4,bonetto,2.0,0,10,2.0,0.0,8.0
1953,4,darter,2.0,0,11,2.0,0.0,9.0
1953,4,hanks,2.0,0,12,2.0,0.0,10.0
1953,4,trintignant,2.0,0,13,0.0,0.0,16.0
1953,4,galvez,2.0,0,14,2.0,0.0,12.0
1953,4,mcgrath,2.0,0,15,2.0,0.0,13.0
1953,4,paul_russo,,0,16,0.0,0.0,14.0
1953,4,agabashian,,0,17,0.0,0.0,15.0
1953,4,behra,0.0,0,18,0.0,0.0,17.0
1953,4,daywalt,0.0,0,19,0.0,0.0,18.0
1953,4,schell,0.0,0,20,0.0,0.0,20.0
1953,4,rosier,0.0,0,21,0.0,0.0,22.0
1953,4,rathmann,0.0,0,22,0.0,0.0,19.0
1953,4,johnson,0.0,0,23,0.0,0.0,21.0
1953,4,collins,0.0,0,24,0.0,0.0,24.0
1953,4,john_barber,0.0,0,25,0.0,0.0,23.0
1953,4,mccoy,0.0,0,26,0.0,0.0,25.0
1953,4,stevenson,0.0,0,27,0.0,0.0,26.0
1953,4,hartley,0.0,0,28,0.0,0.0,27.0
1953,4,bettenhausen,0.0,0,29,0.0,0.0,28.0
1953,4,alan_brown,0.0,0,30,0.0,0.0,29.0
1953,5,ascari,28.0,3,1,25.0,3.0,1.0
1953,5,hawthorn,14.0,1,2,6.0,0.0,7.0
1953,5,villoresi,13.0,0,3,13.0,0.0,2.0
1953,5,gonzalez,11.0,0,4,7.0,0.0,4.0
1953,5,vukovich,9.0,1,5,9.0,1.0,3.0
1953,5,farina,8.0,0,6,6.0,0.0,5.0
1953,5,fangio,7.0,0,7,0.0,0.0,0.0
1953,5,cross,6.0,0,8,6.0,0.0,6.0
1953,5,graffenried,5.0,0,9,5.0,0.0,8.0
1953,5,marimon,4.0,0,10,4.0,0.0,9.0
1953,5,bonetto,2.0,0,11,2.0,0.0,10.0
1953,5,darter,2.0,0,12,2.0,0.0,11.0
1953,5,hanks,2.0,0,13,2.0,0.0,12.0
1953,5,trintignant,2.0,0,14,2.0,0.0,13.0
1953,5,galvez,2.0,0,15,2.0,0.0,14.0
1953,5,mcgrath,2.0,0,16,2.0,0.0,15.0
1953,5,paul_russo,,0,17,0.0,0.0,16.0
1953,5,agabashian,,0,18,0.0,0.0,17.0
1953,5,behra,0.0,0,19,0.0,0.0,18.0
1953,5,daywalt,0.0,0,20,0.0,0.0,19.0
1953,5,schell,0.0,0,21,0.0,0.0,20.0
1953,5,rosier,0.0,0,22,0.0,0.0,21.0
1953,5,rathmann,0.0,0,23,0.0,0.0,22.0
1953,5,johnson,0.0,0,24,0.0,0.0,23.0
1953,5,collins,0.0,0,25,0.0,0.0,24.0
1953,5,john_barber,0.0,0,26,0.0,0.0,25.0
1953,5,mccoy,0.0,0,27,0.0,0.0,26.0
1953,5,moss,0.0,0,28,0.0,0.0,0.0
1953,5,stevenson,0.0,0,29,0.0,0.0,27.0
1953,5,hartley,0.0,0,30,0.0,0.0,28.0
1953,6,ascari,,4,1,28.0,3.0,1.0
1953,6,hawthorn,16.0,1,2,14.0,1.0,2.0
1953,6,gonzalez,,0,3,11.0,0.0,4.0
1953,6,villoresi,13.0,0,4,13.0,0.0,3.0
1953,6,fangio,13.0,0,5,7.0,0.0,7.0
1953,6,farina,12.0,0,6,8.0,0.0,6.0
1953,6,vukovich,9.0,1,7,9.0,1.0,5.0
1953,6,cross,6.0,0,8,6.0,0.0,8.0
1953,6,graffenried,5.0,0,9,5.0,0.0,9.0
1953,6,marimon,4.0,0,10,4.0,0.0,10.0
1953,6,bonetto,2.0,0,11,2.0,0.0,11.0
1953,6,darter,2.0,0,12,2.0,0.0,12.0
1953,6,hanks,2.0,0,13,2.0,0.0,13.0
1953,6,trintignant,2.0,0,14,2.0,0.0,14.0
1953,6,galvez,2.0,0,15,2.0,0.0,15.0
1953,6,mcgrath,2.0,0,16,2.0,0.0,16.0
1953,6,paul_russo,,0,17,0.0,0.0,17.0
1953,6,agabashian,,0,18,0.0,0.0,18.0
1953,6,behra,0.0,0,19,0.0,0.0,19.0
1953,6,daywalt,0.0,0,20,0.0,0.0,20.0
1953,6,schell,0.0,0,21,0.0,0.0,21.0
1953,6,rosier,0.0,0,22,0.0,0.0,22.0
1953,6,rathmann,0.0,0,23,0.0,0.0,23.0
1953,6,bira,0.0,0,24,0.0,0.0,0.0
1953,6,johnson,0.0,0,25,0.0,0.0,24.0
1953,6,collins,0.0,0,26,0.0,0.0,25.0
1953,6,wharton,0.0,0,27,0.0,0.0,0.0
1953,6,john_barber,0.0,0,28,0.0,0.0,26.0
1953,6,mccoy,0.0,0,29,0.0,0.0,27.0
1953,6,alan_brown,0.0,0,30,0.0,0.0,0.0
1953,7,ascari,,4,1,0.0,4.0,1.0
1953,7,farina,20.0,1,2,12.0,0.0,6.0
1953,7,fangio,19.0,0,3,13.0,0.0,5.0
1953,7,hawthorn,18.0,1,4,16.0,1.0,2.0
1953,7,gonzalez,,0,5,0.0,0.0,3.0
1953,7,villoresi,13.0,0,6,13.0,0.0,4.0
1953,7,vukovich,9.0,1,7,9.0,1.0,7.0
1953,7,graffenried,7.0,0,8,5.0,0.0,9.0
1953,7,cross,6.0,0,9,6.0,0.0,8.0
1953,7,bonetto,5.0,0,10,2.0,0.0,11.0
1953,7,marimon,4.0,0,11,4.0,0.0,10.0
1953,7,darter,2.0,0,12,2.0,0.0,12.0
1953,7,hanks,2.0,0,13,2.0,0.0,13.0
1953,7,trintignant,2.0,0,14,2.0,0.0,14.0
1953,7,galvez,2.0,0,15,2.0,0.0,15.0
1953,7,mcgrath,2.0,0,16,2.0,0.0,16.0
1953,7,paul_russo,,0,17,0.0,0.0,17.0
1953,7,agabashian,,0,18,0.0,0.0,18.0
1953,7,moss,0.0,0,19,0.0,0.0,0.0
1953,7,behra,0.0,0,20,0.0,0.0,19.0
1953,7,daywalt,0.0,0,21,0.0,0.0,20.0
1953,7,schell,0.0,0,22,0.0,0.0,21.0
1953,7,rosier,0.0,0,23,0.0,0.0,22.0
1953,7,rathmann,0.0,0,24,0.0,0.0,23.0
1953,7,bira,0.0,0,25,0.0,0.0,24.0
1953,7,johnson,0.0,0,26,0.0,0.0,25.0
1953,7,swaters,0.0,0,27,0.0,0.0,0.0
1953,7,collins,0.0,0,28,0.0,0.0,26.0
1953,7,wharton,0.0,0,29,0.0,0.0,27.0
1953,7,john_barber,0.0,0,30,0.0,0.0,28.0
1953,8,ascari,,5,1,0.0,4.0,1.0
1953,8,farina,24.0,1,2,20.0,1.0,2.0
1953,8,fangio,,0,3,19.0,0.0,3.0
1953,8,hawthorn,19.0,1,4,18.0,1.0,4.0
1953,8,gonzalez,,0,5,0.0,0.0,5.0
1953,8,villoresi,13.0,0,6,13.0,0.0,6.0
1953,8,vukovich,9.0,1,7,9.0,1.0,7.0
1953,8,graffenried,7.0,0,8,7.0,0.0,8.0
1953,8,bonetto,,0,9,5.0,0.0,10.0
1953,8,cross,6.0,0,10,6.0,0.0,9.0
1953,8,marimon,4.0,0,11,4.0,0.0,11.0
1953,8,darter,2.0,0,12,2.0,0.0,12.0
1953,8,hanks,2.0,0,13,2.0,0.0,13.0
1953,8,trintignant,2.0,0,14,2.0,0.0,14.0
1953,8,galvez,2.0,0,15,2.0,0.0,15.0
1953,8,lang,2.0,0,16,0.0,0.0,0.0
1953,8,mcgrath,2.0,0,17,2.0,0.0,16.0
1953,8,paul_russo,,0,18,0.0,0.0,17.0
1953,8,agabashian,,0,19,0.0,0.0,18.0
1953,8,moss,0.0,0,20,0.0,0.0,19.0
1953,8,behra,0.0,0,21,0.0,0.0,20.0
1953,8,daywalt,0.0,0,22,0.0,0.0,21.0
1953,8,schell,0.0,0,23,0.0,0.0,22.0
1953,8,rosier,0.0,0,24,0.0,0.0,23.0
1953,8,wharton,0.0,0,25,0.0,0.0,29.0
1953,8,rathmann,0.0,0,26,0.0,0.0,24.0
1953,8,bira,0.0,0,27,0.0,0.0,25.0
1953,8,swaters,0.0,0,28,0.0,0.0,27.0
1953,8,johnson,0.0,0,29,0.0,0.0,26.0
1953,8,collins,0.0,0,30,0.0,0.0,28.0
1953,9,ascari,,5,1,0.0,5.0,1.0
1953,9,fangio,28.0,1,2,0.0,0.0,3.0
1953,9,farina,26.0,1,3,24.0,1.0,2.0
1953,9,hawthorn,19.0,1,4,19.0,1.0,4.0
1953,9,villoresi,17.0,0,5,13.0,0.0,6.0
1953,9,gonzalez,,0,6,0.0,0.0,5.0
1953,9,vukovich,9.0,1,7,9.0,1.0,7.0
1953,9,graffenried,7.0,0,8,7.0,0.0,8.0
1953,9,bonetto,,0,9,0.0,0.0,9.0
1953,9,cross,6.0,0,10,6.0,0.0,10.0
1953,9,marimon,4.0,0,11,4.0,0.0,11.0
1953,9,trintignant,4.0,0,12,2.0,0.0,14.0
1953,9,darter,2.0,0,13,2.0,0.0,12.0
1953,9,hanks,2.0,0,14,2.0,0.0,13.0
1953,9,galvez,2.0,0,15,2.0,0.0,15.0
1953,9,lang,2.0,0,16,2.0,0.0,16.0
1953,9,mcgrath,2.0,0,17,2.0,0.0,17.0
1953,9,paul_russo,,0,18,0.0,0.0,18.0
1953,9,agabashian,,0,19,0.0,0.0,19.0
1953,9,moss,0.0,0,20,0.0,0.0,20.0
1953,9,behra,0.0,0,21,0.0,0.0,21.0
1953,9,mieres,0.0,0,22,0.0,0.0,0.0
1953,9,daywalt,0.0,0,23,0.0,0.0,22.0
1953,9,schell,0.0,0,24,0.0,0.0,23.0
1953,9,rosier,0.0,0,25,0.0,0.0,24.0
1953,9,wharton,0.0,0,26,0.0,0.0,25.0
1953,9,bira,0.0,0,27,0.0,0.0,27.0
1953,9,rathmann,0.0,0,28,0.0,0.0,26.0
1953,9,swaters,0.0,0,29,0.0,0.0,28.0
1953,9,johnson,0.0,0,30,0.0,0.0,29.0
1954,1,fangio,8.0,1,1,0.0,0.0,0.0
1954,1,farina,6.0,0,2,0.0,0.0,0.0
1954,1,gonzalez,5.0,0,3,0.0,0.0,0.0
1954,1,trintignant,3.0,0,4,0.0,0.0,0.0
1954,1,bayol,2.0,0,5,0.0,0.0,0.0
1954,1,schell,0.0,0,6,0.0,0.0,0.0
1954,1,bira,0.0,0,7,0.0,0.0,0.0
1954,1,graffenried,0.0,0,8,0.0,0.0,0.0
1954,1,maglioli,0.0,0,9,0.0,0.0,0.0
1954,1,marimon,0.0,0,10,0.0,0.0,0.0
1954,1,mieres,0.0,0,11,0.0,0.0,0.0
1954,1,loyer,0.0,0,12,0.0,0.0,0.0
1954,1,daponte,0.0,0,13,0.0,0.0,0.0
1954,1,rosier,0.0,0,14,0.0,0.0,0.0
1954,1,musso,0.0,0,15,0.0,0.0,0.0
1954,1,menditeguy,0.0,0,16,0.0,0.0,0.0
1954,2,fangio,8.0,1,1,8.0,1.0,1.0
1954,2,vukovich,8.0,1,2,0.0,0.0,0.0
1954,2,bryan,6.0,0,3,0.0,0.0,0.0
1954,2,farina,6.0,0,4,6.0,0.0,2.0
1954,2,gonzalez,5.0,0,5,5.0,0.0,3.0
1954,2,mcgrath,5.0,0,6,0.0,0.0,0.0
1954,2,trintignant,3.0,0,7,3.0,0.0,4.0
1954,2,bayol,2.0,0,8,2.0,0.0,5.0
1954,2,nazaruk,2.0,0,9,0.0,0.0,0.0
1954,2,darter,,0,10,0.0,0.0,0.0
1954,2,ruttman,,0,11,0.0,0.0,0.0
