season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium,url
1951,2,indianapolis,hanks,1914-07-13,American,kurtis_kraft,12,,Engine,0.0,12,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,schindler,1909-03-06,American,kurtis_kraft,16,,Engine,0.0,13,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,rose,1906-05-26,American,deidt,5,,Accident,0.0,14,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,faulkner,1920-02-16,American,kuzma,14,,Engine,0.0,15,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,davies,1929-08-08,American,pawl,27,,Axle,0.0,16,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,agabashian,1913-08-21,American,kurtis_kraft,11,,Clutch,0.0,17,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,scarborough,1914-07-03,American,kurtis_kraft,15,,Heat shield fire,0.0,18,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,mackey,1927-12-15,American,hall,33,,Clutch,0.0,19,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,stevenson,1919-10-15,American,marchese,19,,Heat shield fire,0.0,20,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,parsons,1918-07-04,American,kurtis_kraft,8,,Magneto,0.0,21,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,green,1919-09-30,American,kurtis_kraft,10,,Engine,0.0,22,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,ruttman,1930-03-11,American,kurtis_kraft,6,,Engine,0.0,23,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,dinsmore,1913-04-10,American,schroeder,32,,Overheating,0.0,24,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,miller,1902-07-19,American,kurtis_kraft,28,,Ignition,0.0,25,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,walt_brown,1911-12-30,American,kurtis_kraft,13,,Magneto,0.0,26,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,ward,1921-01-10,American,bromme,25,,Oil pipe,0.0,27,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,griffith,1916-02-06,American,kurtis_kraft,18,,Axle,0.0,28,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,2,indianapolis,vukovich,1918-12-13,American,trevis,20,,Oil leak,0.0,29,http://en.wikipedia.org/wiki/1951_Indianapolis_500
1951,3,spa,farina,1906-10-30,Italian,alfa,2,9946200.0,Finished,8.0,1,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,ascari,1918-07-13,Italian,ferrari,4,10117200.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,villoresi,1909-05-16,Italian,ferrari,3,10208100.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,rosier,1905-11-05,French,lago,7,,+2 Laps,3.0,4,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,cabantous,1904-10-08,French,lago,8,,+2 Laps,2.0,5,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,andre_pilette,1918-10-06,Belgian,lago,12,,+3 Laps,0.0,6,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,claes,1916-08-11,Belgian,lago,11,,+3 Laps,0.0,7,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,levegh,1905-12-22,French,lago,13,,+4 Laps,0.0,8,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,fangio,1911-06-24,Argentine,alfa,1,,+4 Laps,1.0,9,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,chiron,1899-08-03,Monegasque,lago,9,,Engine,0.0,10,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,sanesi,1911-03-28,Italian,alfa,6,,Radiator,0.0,11,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,taruffi,1906-10-12,Italian,ferrari,5,,Transmission,0.0,12,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,3,spa,etancelin,1896-12-28,French,lago,10,,Transmission,0.0,13,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
1951,4,reims,fangio,1911-06-24,Argentine,alfa,7,12131000.0,Finished,5.0,1,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,fagioli,1898-06-09,Italian,alfa,7,12131000.0,Finished,4.0,1,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,gonzalez,1922-10-05,Argentine,ferrari,6,12189200.0,Finished,3.0,2,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,ascari,1918-07-13,Italian,ferrari,6,12189200.0,Finished,3.0,2,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,villoresi,1909-05-16,Italian,ferrari,4,,+3 Laps,4.0,3,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,reg_parnell,1911-07-02,British,ferrari,9,,+4 Laps,3.0,4,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,farina,1906-10-30,Italian,alfa,2,,+4 Laps,2.0,5,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,chiron,1899-08-03,Monegasque,lago,8,,+6 Laps,0.0,6,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,cabantous,1904-10-08,French,lago,11,,+6 Laps,0.0,7,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,chaboud,1907-04-12,French,lago,14,,+8 Laps,0.0,8,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,guy_mairesse,1910-08-10,French,lago,19,,+11 Laps,0.0,9,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,sanesi,1911-03-28,Italian,alfa,5,,+19 Laps,0.0,10,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,fagioli,1898-06-09,Italian,alfa,1,,+22 Laps,0.0,11,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,fangio,1911-06-24,Argentine,alfa,1,,+22 Laps,0.0,11,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,claes,1916-08-11,Belgian,lago,12,,Accident,0.0,12,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,rosier,1905-11-05,French,lago,13,,Transmission,0.0,13,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,etancelin,1896-12-28,French,lago,10,,Engine,0.0,14,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,gordini,1921-05-20,French,simca,17,,Engine,0.0,15,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,schell,1921-06-29,American,maserati,22,,Overheating,0.0,16,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,trintignant,1917-10-30,French,simca,18,,Engine,0.0,17,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,ascari,1918-07-13,Italian,ferrari,3,,Gearbox,0.0,18,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,simon,1920-01-05,French,simca,21,,Engine,0.0,19,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,manzon,1917-04-12,French,simca,23,,Engine,0.0,20,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,marimon,1923-12-19,Argentine,maserati,15,,Engine,0.0,21,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,graffenried,1914-05-18,Swiss,maserati,16,,Transmission,0.0,22,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,4,reims,whitehead,1914-11-12,British,ferrari,20,,Engine,0.0,23,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
1951,5,silverstone,gonzalez,1922-10-05,Argentine,ferrari,1,9738200.0,Finished,8.0,1,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,fangio,1911-06-24,Argentine,alfa,2,9789200.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,villoresi,1909-05-16,Italian,ferrari,5,,+2 Laps,4.0,3,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,bonetto,1903-06-09,Italian,alfa,7,,+3 Laps,3.0,4,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,reg_parnell,1911-07-02,British,brm,20,,+5 Laps,2.0,5,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,sanesi,1911-03-28,Italian,alfa,6,,+6 Laps,0.0,6,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,peter_walker,1912-10-07,British,brm,19,,+6 Laps,0.0,7,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,shawe_taylor,1915-01-28,British,era,12,,+6 Laps,0.0,8,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,whitehead,1914-11-12,British,ferrari,8,,+7 Laps,0.0,9,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,rosier,1905-11-05,French,lago,9,,+7 Laps,0.0,10,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,gerard,1914-01-19,British,era,10,,+8 Laps,0.0,11,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,duncan_hamilton,1920-04-30,British,lago,11,,+9 Laps,0.0,12,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,claes,1916-08-11,Belgian,lago,14,,+10 Laps,0.0,13,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,farina,1906-10-30,Italian,alfa,3,,Clutch,1.0,14,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,kelly,1913-03-13,Irish,alta,18,,Not classified,0.0,15,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,ascari,1918-07-13,Italian,ferrari,4,,Gearbox,0.0,16,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,parker,1907-09-22,British,maserati,16,,Oil leak,0.0,17,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,murray,1909-12-28,British,maserati,15,,Engine,0.0,18,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,chiron,1899-08-03,Monegasque,lago,13,,Brakes,0.0,19,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,5,silverstone,john_james,1914-05-10,British,maserati,17,,Radiator,0.0,20,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
1951,6,nurburgring,ascari,1918-07-13,Italian,ferrari,1,12183300.0,Finished,8.0,1,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,fangio,1911-06-24,Argentine,alfa,3,12213800.0,Finished,7.0,2,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,gonzalez,1922-10-05,Argentine,ferrari,2,12462300.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,villoresi,1909-05-16,Italian,ferrari,5,12533500.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,taruffi,1906-10-12,Italian,ferrari,6,12652400.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,fischer,1912-04-19,Swiss,ferrari,8,,+1 Lap,0.0,6,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,manzon,1917-04-12,French,simca,9,,+1 Lap,0.0,7,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,rosier,1905-11-05,French,lago,15,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,levegh,1905-12-22,French,lago,19,,+2 Laps,0.0,9,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,swaters,1926-10-30,American,lago,22,,+2 Laps,0.0,10,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,claes,1916-08-11,Belgian,lago,18,,+3 Laps,0.0,11,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,cabantous,1904-10-08,French,lago,11,,Accident,0.0,12,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,trintignant,1917-10-30,French,simca,14,,Engine,0.0,13,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,bonetto,1903-06-09,Italian,alfa,10,,Magneto,0.0,14,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,duncan_hamilton,1920-04-30,British,lago,20,,Oil pressure,0.0,15,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,pietsch,1911-06-20,German,alfa,7,,Accident,0.0,16,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,simon,1920-01-05,French,simca,12,,Engine,0.0,17,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,farina,1906-10-30,Italian,alfa,4,,Overheating,0.0,18,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,etancelin,1896-12-28,French,lago,21,,Gearbox,0.0,19,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,chiron,1899-08-03,Monegasque,lago,13,,Ignition,0.0,20,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,branca,1916-09-15,Swiss,maserati,17,,Engine,0.0,21,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,6,nurburgring,graffenried,1914-05-18,Swiss,maserati,16,,Engine,0.0,22,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
1951,7,monza,ascari,1918-07-13,Italian,ferrari,3,9759300.0,Finished,8.0,1,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,gonzalez,1922-10-05,Argentine,ferrari,4,9783900.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,bonetto,1903-06-09,Italian,alfa,7,,+1 Lap,2.0,3,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,farina,1906-10-30,Italian,alfa,7,,+1 Lap,3.0,3,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,villoresi,1909-05-16,Italian,ferrari,5,,+1 Lap,3.0,4,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,taruffi,1906-10-12,Italian,ferrari,6,,+2 Laps,2.0,5,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,simon,1920-01-05,French,simca,11,,+6 Laps,0.0,6,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,rosier,1905-11-05,French,lago,15,,+7 Laps,0.0,7,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,cabantous,1904-10-08,French,lago,14,,+8 Laps,0.0,8,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,rol,1908-06-05,Italian,osca,18,,+13 Laps,0.0,9,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,fangio,1911-06-24,Argentine,alfa,1,,Engine,0.0,10,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,trintignant,1917-10-30,French,simca,12,,Engine,0.0,11,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,manzon,1917-04-12,French,simca,13,,Engine,0.0,12,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,chiron,1899-08-03,Monegasque,lago,17,,Ignition,0.0,13,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,levegh,1905-12-22,French,lago,20,,Engine,0.0,14,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,swaters,1926-10-30,American,lago,22,,Overheating,0.0,15,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,farina,1906-10-30,Italian,alfa,2,,Engine,0.0,16,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,claes,1916-08-11,Belgian,lago,21,,Oil pump,0.0,17,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,graffenried,1914-05-18,Swiss,alfa,9,,Supercharger,0.0,18,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,whitehead,1914-11-12,British,ferrari,19,,Magneto,0.0,19,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,landi,1907-07-14,Brazilian,ferrari,16,,Transmission,0.0,20,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,reg_parnell,1911-07-02,British,brm,8,,Withdrew,0.0,21,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,7,monza,richardson,1911-08-21,British,brm,10,,Withdrew,0.0,22,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
1951,8,pedralbes,fangio,1911-06-24,Argentine,alfa,2,10014100.0,Finished,9.0,1,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,gonzalez,1922-10-05,Argentine,ferrari,3,10068380.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,farina,1906-10-30,Italian,alfa,4,10119640.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,ascari,1918-07-13,Italian,ferrari,1,,+2 Laps,3.0,4,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,bonetto,1903-06-09,Italian,alfa,8,,+2 Laps,2.0,5,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,graffenried,1914-05-18,Swiss,alfa,6,,+4 Laps,0.0,6,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,rosier,1905-11-05,French,lago,20,,+6 Laps,0.0,7,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,etancelin,1896-12-28,French,lago,13,,+7 Laps,0.0,8,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,manzon,1917-04-12,French,simca,9,,+7 Laps,0.0,9,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,godia,1921-03-21,Spanish,maserati,17,,+10 Laps,0.0,10,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,villoresi,1909-05-16,Italian,ferrari,5,,Ignition,0.0,11,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,simon,1920-01-05,French,simca,10,,Engine,0.0,12,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,claes,1916-08-11,Belgian,lago,15,,Accident,0.0,13,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,taruffi,1906-10-12,Italian,ferrari,7,,Wheel,0.0,14,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,trintignant,1917-10-30,French,simca,11,,Engine,0.0,15,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,grignard,1905-07-25,French,lago,16,,Engine,0.0,16,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,cabantous,1904-10-08,French,lago,14,,Accident,0.0,17,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,chiron,1899-08-03,Monegasque,lago,12,,Ignition,0.0,18,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,bira,1914-07-15,Thai,maserati,19,,Engine,0.0,19,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1951,8,pedralbes,jover,1903-11-23,Spanish,maserati,18,,Engine,0.0,20,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
1952,1,bremgarten,taruffi,1906-10-12,Italian,ferrari,2,10906100.0,Finished,9.0,1,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,fischer,1912-04-19,Swiss,ferrari,5,11063300.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,behra,1921-02-16,French,gordini,7,,+1 Lap,4.0,3,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,wharton,1916-03-21,British,frazer_nash,13,,+2 Laps,3.0,4,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,alan_brown,1919-11-20,British,cooper,15,,+3 Laps,2.0,5,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,graffenried,1914-05-18,Swiss,maserati,8,,+4 Laps,0.0,6,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,hirt,1910-03-30,Swiss,ferrari,19,,+6 Laps,0.0,7,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,brandon,1920-07-18,British,cooper,17,,+7 Laps,0.0,8,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,bira,1914-07-15,Thai,simca,11,,Engine,0.0,9,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,simon,1920-01-05,French,ferrari,4,,Magneto,0.0,10,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,farina,1906-10-30,Italian,ferrari,4,,Magneto,0.0,10,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,schell,1921-06-29,American,maserati,18,,Engine,0.0,11,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,moss,1929-09-17,British,hwm,9,,Withdrew,0.0,12,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,macklin,1919-09-02,British,hwm,12,,Withdrew,0.0,13,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,manzon,1917-04-12,French,gordini,3,,Radiator,0.0,14,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,farina,1906-10-30,Italian,ferrari,1,,Magneto,0.0,15,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,collins,1931-11-06,British,hwm,6,,Halfshaft,0.0,16,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,abecassis,1913-03-21,British,hwm,10,,Halfshaft,0.0,17,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,hans_stuck,1900-12-27,German,afm,14,,Engine,0.0,18,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,ulmen,1906-01-25,German,veritas,16,,Fuel leak,0.0,19,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,rosier,1905-11-05,French,ferrari,20,,Accident,0.0,20,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,1,bremgarten,terra,1918-10-06,Swiss,simca,21,,Magneto,0.0,21,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
1952,2,indianapolis,ruttman,1930-03-11,American,kuzma,7,13961880.0,Finished,8.0,1,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,rathmann,1928-07-16,American,kurtis_kraft,10,14204210.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,hanks,1914-07-13,American,kurtis_kraft,5,14333490.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,darter,1913-05-05,American,lesovsky,6,14370220.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,cross,1918-01-24,American,kurtis_kraft,20,14482030.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,bryan,1926-01-28,American,kurtis_kraft,21,14526200.0,Finished,0.0,6,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,reece,1929-11-17,American,kurtis_kraft,23,14597120.0,Finished,0.0,7,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,george_connor,1906-08-16,American,kurtis_kraft,14,14682490.0,Finished,0.0,8,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,griffith,1916-02-06,American,kurtis_kraft,9,14705640.0,Finished,0.0,9,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,parsons,1918-07-04,American,kurtis_kraft,31,14779660.0,Finished,0.0,10,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,mcgrath,1919-10-08,American,kurtis_kraft,3,14823600.0,Finished,0.0,11,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,rigsby,1923-06-06,American,watson,26,14926980.0,Finished,0.0,12,http://en.wikipedia.org/wiki/1952_Indianapolis_500
1952,2,indianapolis,james,1925-05-23,American,kurtis_kraft,16,14977530.0,Finished,0.0,13,http://en.wikipedia.org/wiki/1952_Indianapolis_500
